,词语,词频
68518,肠内,28
68519,宿便,30
68520,瘦腰,4
68521,芭乐,3
68522,纤腰,13
68523,肚皮舞,8
68524,炫舞,4
68525,塑形,14
68526,腰腹,24
68527,赘肉,46
68528,臀肌,3
68529,易学,31
68530,华歌尔,1
68531,崩坏,4
68532,无妨,8
68533,指点迷津,5
68534,孑然一身,18
68535,站姿,20
68536,真帅,3
68537,胞胎,5
68538,配种,9
68539,雄狮,23
68540,猛虎,15
68541,莫特尔,4
68542,矿石,29
68543,赵占领,1
68544,调用,27
68545,影印,6
68546,管理系,16
68547,孙金云,2
68548,影响面,2
68549,都远超,2
68550,潘兆娟,1
68551,搬运员,1
68552,看门人,9
68553,侠士,16
68554,挥泪,8
68555,卫哲,1
68556,阎利珉,1
68557,邵晓锋,1
68558,窃密,2
68559,王心馨,1
68560,黄远,1
68561,赵楠,1
68562,王馨梓,1
68563,虚功,3
68564,孙万勇,1
68565,桩桩,23
68566,周永会,1
68567,鹿泉,10
68568,断尾,1
68569,桃城,4
68570,刘永军,1
68571,桃城区,1
68572,于春海,1
68573,唯实,1
68574,遵化市,4
68575,建明镇,1
68576,李国,6
68577,草莓味,1
68578,催眠,12
68579,总归,25
68580,盖得,3
68581,周公,11
68582,类固醇,6
68583,河粉,6
68584,牛骨,11
68585,色浅,2
68586,邻邦,7
68587,张灯结彩,39
68588,爆竹声,6
68589,瑞雪,8
68590,门神画,1
68591,十长生,1
68592,鹿,52
68593,鹤,16
68594,龟,38
68595,灵芝,22
68596,无灾,1
68597,备好,28
68598,礼节,38
68599,心想事成,11
68600,糯米,58
68601,蒸糕,1
68602,柿饼汁,1
68603,煎菜,1
68604,尤茨,1
68605,棋类,6
68606,跷跷板,3
68607,抽陀螺,1
68608,指挥所,46
68609,黄永胜,49
68610,办事组,6
68611,吴法宪,27
68612,李作鹏,9
68613,邱会作,13
68614,记录纸,1
68615,记录稿,1
68616,稿纸,4
68617,现代史,2
68618,王宪志,1
68619,军兵种,19
68620,苏修,3
68621,各军区,2
68622,笼统,47
68623,总参,17
68624,工办,5
68625,张云生,1
68626,溢洪,1
68627,革委会,11
68628,吴德,14
68629,事关重大,29
68630,九一三,1
68631,翻个儿,1
68632,一三,2
68633,交底,7
68634,晴天霹雳,16
68635,抗美,2
68636,卫戍区,50
68637,看押,3
68638,管庄,14
68639,张学思,5
68640,张才千,1
68641,陈继得,1
68642,野炊,6
68643,引火烧身,3
68644,大做文章,7
68645,来龙去脉,37
68646,顶牛,2
68647,高陶布,6
68648,裸尸,1
68649,土葬,7
68650,许文益,1
68651,蒙方,9
68652,死难者,11
68653,蒙古人,19
68654,茅草,9
68655,桑,37
68656,刺透,4
68657,瑟缩,1
68658,囔囔,1
68659,孙一先,1
68660,乌兰巴托,1
68661,伏特加,14
68662,度数,8
68663,叽叽,3
68664,呱呱,13
68665,温都尔汗,3
68666,下榻,45
68667,克鲁伦,1
68668,鞍马劳顿,1
68669,旁立,1
68670,收条,13
68671,经纬度,3
68672,白茬,1
68673,入殓,4
68674,合盖,1
68675,喀嚓,3
68676,入耳,7
68677,森然,1
68678,用劲,6
68679,棺盖,2
68680,钉上,4
68681,装殓,1
68682,黑布,5
68683,来迟,2
68684,入穴,1
68685,毕恭毕敬,18
68686,三鞠躬,7
68687,吴瑞林,3
68688,东野,4
68689,先头,4
68690,冀东,10
68691,红山口,7
68692,联成,3
68693,昆明湖,3
68694,堤上,1
68695,硬拼,2
68696,金銮,1
68697,宝殿,2
68698,拴,25
68699,战马,21
68700,弹雨,3
68701,一瘸,20
68702,一拐,24
68703,瘸子,1
68704,青龙桥,9
68705,岔道,2
68706,犬牙交错,6
68707,锦州,36
68708,黄萝卜,1
68709,万毅,3
68710,廖耀湘,2
68711,抢时间,6
68712,刘亚楼,6
68713,着脚,20
68714,枪毙,15
68715,贻,2
68716,便当,47
68717,西郊,47
68718,铁家坟,1
68719,装甲车,31
68720,猛扑,3
68721,刘骏,99
68722,暗处,12
68723,四姐妹,9
68724,殷氏,39
68725,出类拔萃,13
68726,丽色,6
68727,巧笑,7
68728,淑仪,6
68729,刘继兴,2
68730,刘秉光,2
68731,后妃,18
68732,世祖,17
68733,孝建,6
68734,修华,3
68735,相国,16
68736,贵嫔,3
68737,丞相,14
68738,三夫人,3
68739,殷姓,3
68740,殷贵妃,39
68741,唐玄宗,35
68742,刘义宣,21
68743,不足为奇,39
68744,宋武帝,3
68745,刘裕,6
68746,宋文帝,4
68747,刘义隆,6
68748,郡王,6
68749,刘劭,6
68750,诛灭,9
68751,孝武帝,3
68752,天香国色,3
68753,起兵,16
68754,闺庭,3
68755,义宣,6
68756,刘义,5
68757,煞费心机,3
68758,陈郡,4
68759,殷琰,3
68760,刘子鸾,12
68761,刘子仁,3
68762,刘子羽,3
68763,刘子云,3
68764,刘子文,3
68765,刘子师,3
68766,皇女,3
68767,加封,7
68768,刘子业,15
68769,薄命,7
68770,遗容,11
68771,通替棺,3
68772,辄,6
68773,南史,9
68774,册封,78
68775,谥,5
68776,永别,7
68777,灵前,5
68778,对饮,3
68779,爱妃,13
68780,新安寺,6
68781,方术,14
68782,李夫人,9
68783,人鬼情,4
68784,未了,16
68785,哽恨,3
68786,悼,16
68787,遣,16
68788,孝思,3
68789,孤魂,5
68790,慈心,5
68791,鞠报,3
68792,必至,3
68793,显晦,3
68794,哀艳,3
68795,江左,3
68796,谢庄,9
68797,宣贵妃,3
68798,诔,3
68799,哀文,3
68800,奇才,59
68801,辞赋,3
68802,传抄,5
68803,纸墨,3
68804,群臣,15
68805,刘德愿,12
68806,卿,65
68807,哭贵妃,3
68808,官迷,3
68809,号恸,5
68810,抚膺,3
68811,擗踊,3
68812,涕泗,3
68813,豫州,4
68814,呜咽,3
68815,急泪,3
68816,爱妾,3
68817,资治通鉴,19
68818,一往情深,8
68819,玉烛,3
68820,王子鸾,3
68821,鸾,6
68822,母弟,3
68823,母妹,3
68824,哀痛,15
68825,横死,9
68826,殷,12
68827,贵妃墓,3
68828,冯涛,2
68829,枪伤,17
68830,立即送,6
68831,女工,70
68832,嫡孙,2
68833,毛新宇,6
68834,母邵华,1
68835,女将军,7
68836,苦辣,2
68837,帅印,4
68838,胶卷,8
68839,相纸,2
68840,显影,2
68841,定影,2
68842,思齐,11
68843,暗房,2
68844,调焦,1
68845,显影水,1
68846,半夜三更,6
68847,活计,11
68848,要领,43
68849,零乱,9
68850,罩衣,1
68851,英武,5
68852,王首道,4
68853,王恩茂,3
68854,傻瓜相机,3
68855,影吧,3
68856,好哇,2
68857,光阴荏苒,1
68858,作古,3
68859,广交朋友,6
68860,贾明祖,1
68861,牟健为,1
68862,莫琳,10
68863,辛克利,8
68864,巨奖,49
68865,斯特森,2
68866,卖劲,2
68867,球头,2
68868,奖券,23
68869,出门在外,21
68870,驾龄,35
68871,卡罗琳娜,4
68872,塞佩,3
68873,周时,8
68874,那不勒斯,13
68875,晒场,6
68876,断头,12
68877,东河桥,4
68878,另用,2
68879,连平县,16
68880,元善镇,2
68881,东河村,6
68882,叶旭文,2
68883,东河,4
68884,沈丘,4
68885,服装厂,21
68886,解闷,11
68887,烦闷,11
68888,女房客,2
68889,洗脚盆,3
68890,下坠,14
68891,摔坏,20
68892,虐打,23
68893,急遽,1
68894,维尼纶,2
68895,李显纯,2
68896,破坏力,9
68897,幼犬,4
68898,音乐课,7
68899,炒白菜,1
68900,历尽,10
68901,低等动物,2
68902,刘建文,1
68903,暴虐,8
68904,鹏运,5
68905,惊哭,1
68906,木然,12
68907,铃响,7
68908,吴世芳,40
68909,阴雨连绵,1
68910,微风,12
68911,小推车,5
68912,电梯门,32
68913,推小车,1
68914,睁着,13
68915,踢打,4
68916,猪狗,1
68917,嬢嬢,3
68918,冒火,11
68919,耸,9
68920,李佳玲,1
68921,顶叶,8
68922,脑挫裂伤,4
68923,受惊吓,9
68924,摔下,44
68925,铁栏杆,17
68926,有机玻璃,7
68927,于春生,1
68928,婚丧,15
68929,限宴令,1
68930,去走走,2
68931,人分三,1
68932,摘抄,12
68933,西西,19
68934,江阳区,12
68935,茜草,5
68936,脊髓,5
68937,灰质炎,4
68938,百白破,1
68939,百日咳,15
68940,破伤风,5
68941,混合疫苗,1
68942,球蛋白,4
68943,原发性,13
68944,卢维,1
68945,杨建均,1
68946,授命,1
68947,炭疽热,1
68948,霍乱菌,1
68949,细菌战,49
68950,战和,18
68951,毒气战,1
68952,奥斯维辛,1
68953,伍策,1
68954,青稞酒,5
68955,藏民,23
68956,藏历年,2
68957,松赞干布,2
68958,历书,3
68959,传颂,11
68960,夏历,6
68961,切玛,4
68962,木盒,11
68963,麦粒,1
68964,酥油,24
68965,彩花,2
68966,青苗,19
68967,五谷丰登,15
68968,炸成,3
68969,条形,2
68970,裹以,1
68971,砂糖,8
68972,款待,21
68973,要洗,8
68974,发辫,3
68975,梳妆,3
68976,走道,58
68977,田坎,6
68978,择吉日,1
68979,骑上马,3
68980,圣山,2
68981,神灵,38
68982,煨桑,1
68983,引火柴,1
68984,诸事,12
68985,古突,6
68986,各家各户,12
68987,驱鬼,2
68988,布帘,15
68989,上簇,1
68990,经幡,3
68991,屹,2
68992,塔里,3
68993,心狠,7
68994,财运,13
68995,亨通,3
68996,捏制,1
68997,残羹剩饭,3
68998,干草,4
68999,噶,4
69000,神龛,15
69001,跳锅庄,2
69002,欢跳,1
69003,锅庄舞,1
69004,弦子舞,1
69005,塞夫鲁,1
69006,阿拉伯语,2
69007,刀柄,7
69008,惯偷,11
69009,漖,1
69010,美食节,16
69011,别动,11
69012,一拳,49
69013,谢村,1
69014,青壮,3
69015,杨成毅,14
69016,芦山县,15
69017,清仁乡,16
69018,横溪村,2
69019,统建房,2
69020,同盟村,2
69021,抗震救灾,29
69022,组织关系,7
69023,狠劲,23
69024,闫尚,1
69025,美其名曰,20
69026,浓汤,15
69027,扁平苔癣,7
69028,癌前病变,12
69029,心急,117
69030,宁舍,5
69031,寄生,17
69032,虫卵,6
69033,寄生虫病,4
69034,绦虫,4
69035,旋毛虫病,2
69036,肌肉酸痛,12
69037,牛油,10
69038,口腔溃疡,54
69039,牙龈炎,3
69040,硝酸,3
69041,铜火锅,2
69042,急性中毒,11
69043,混吃,7
69044,冷水澡,14
69045,闭经,20
69046,阴道炎,6
69047,秋高气爽,2
69048,冷水浴,3
69049,姚医生,1
69050,左立和,5
69051,实诚,6
69052,年前三,7
69053,李长进,2
69054,暂代,5
69055,刘辰瑶,4
69056,侯凯,4
69057,学理,4
69058,书呆,1
69059,懊丧,1
69060,红玫瑰,9
69061,恋母,10
69062,织品,2
69063,卫中强,1
69064,张祖田,1
69065,余杭区,7
69066,丽水市,18
69067,玉山县,1
69068,要闹,2
69069,亚丁,8
69070,多克,15
69071,林其良,3
69072,前腿,13
69073,直挺挺,15
69074,南一村,1
69075,金川河,2
69076,呜呜,3
69077,云南白药,9
69078,敷上,1
69079,瘸,6
69080,张彪,3
69081,经验值,3
69082,英语系,11
69083,特等奖,79
69084,华澳,5
69085,骨灰级,12
69086,温温,4
69087,柔柔,7
69088,崔婧娥,3
69089,庐江县,50
69090,杨百翰,5
69091,汤池,17
69092,龚伟芳,2
69093,冬晨,1
69094,一百多米,3
69095,粗略估计,3
69096,邮册,6
69097,风带,4
69098,大烟炮,1
69099,曹海深,1
69100,栽倒,13
69101,曹海就,1
69102,七上八下,3
69103,冰棍,18
69104,一碰,30
69105,没辙,11
69106,烧伤科,12
69107,施粉黛,4
69108,师太,5
69109,黄培昭,11
69110,庄锐,1
69111,揭批,14
69112,魂器,25
69113,边界线,12
69114,授受,5
69115,留待,9
69116,更聪明,10
69117,原富平,2
69118,蒙羞,25
69119,吉首市,5
69120,侮辱性,8
69121,做绝,1
69122,无业游民,7
69123,欺软怕硬,1
69124,雷方,1
69125,奚彩红,1
69126,李同道,2
69127,尹成基,6
69128,即墨市,4
69129,调研室,3
69130,潍坊市,8
69131,昌邑县,3
69132,石埠镇,3
69133,安丘县,3
69134,杂志主编,8
69135,卓灵,2
69136,攀枝花市,13
69137,脱硝,72
69138,川北,17
69139,于今,47
69140,数据共享,9
69141,驾培,7
69142,曾燕清,3
69143,蒋俊辉,3
69144,试车,16
69145,宋兰英,2
69146,孙伟,3
69147,金运,1
69148,武安,5
69149,宋玉明,1
69150,赖茂森,1
69151,林彬,2
69152,张金凤,2
69153,吴林,2
69154,刘成宗,1
69155,李红平,1
69156,龙耀华,1
69157,赵友昌,1
69158,总校,3
69159,喻鑫平,1
69160,伍小兵,1
69161,罗茂,1
69162,邓伟,1
69163,蜀州,1
69164,李志刚,5
69165,交通警察,5
69166,徐忠全,1
69167,学时,12
69168,金兴,1
69169,唐仁军,1
69170,教练车,15
69171,大竹,5
69172,罗志明,1
69173,石庆军,1
69174,张永洪,1
69175,刘忠道,1
69176,训练费,1
69177,刘小平,3
69178,图谋不轨,6
69179,唐国忠,1
69180,指纹膜,1
69181,黎晓兵,1
69182,雷小平,1
69183,陈洪,4
69184,杨通列,1
69185,游中林,1
69186,金光,13
69187,李道全,1
69188,吴平,3
69189,巧立名目,22
69190,乱收,3
69191,游金华,1
69192,谢贻雄,1
69193,尹帮忠,1
69194,赵小兵,1
69195,卢成武,1
69196,收气,3
69197,郭生富,1
69198,聂颖,1
69199,巴州区,5
69200,关渡乡,1
69201,云霄村,5
69202,清江,19
69203,何兵,8
69204,缺医少药,5
69205,桎梏,7
69206,巴中市,24
69207,医疗队,16
69208,府谷,22
69209,金属镁,4
69210,兰炭,4
69211,府谷县,11
69212,孤山,9
69213,升压,4
69214,清水镇,1
69215,峁,6
69216,规费,6
69217,邓楠,5
69218,吴杰,4
69219,议标,1
69220,村务公开,10
69221,审计报告,88
69222,转往,15
69223,昭觉,3
69224,屈指,2
69225,穷孩子,1
69226,盘根错节,4
69227,使劲儿,3
69228,国考,100
69229,缺考,2
69230,吾往矣,1
69231,教育学院,2
69232,熊丙奇,17
69233,未竟,6
69234,知难而退,8
69235,逼仄,12
69236,冷暖自知,13
69237,林苑,44
69238,另收,10
69239,分餐,39
69240,乙十六,104
69241,酒水单,5
69242,寿宴,7
69243,金婚,11
69244,家宴,27
69245,地坛,43
69246,九龙壁,14
69247,比邻,15
69248,太液,4
69249,方翊,4
69250,拈香,2
69251,膳房,2
69252,仿膳,9
69253,茶点,6
69254,宫廷菜,2
69255,翻建,29
69256,家餐馆,2
69257,闫鹏宇,1
69258,木斋,1
69259,污言秽语,3
69260,黄亮,8
69261,小型张,3
69262,版式,6
69263,十多倍,4
69264,小偷小摸,7
69265,镇海,67
69266,外贸公司,7
69267,外租,4
69268,小头目,6
69269,谢法官,2
69270,六万余元,2
69271,洗手不干,2
69272,身无,6
69273,改过自新,21
69274,三七二十一,1
69275,魂飞魄散,2
69276,花露水,11
69277,跃过,11
69278,平湖市,2
69279,脑门,17
69280,游情,1
69281,黄娜,2
69282,赛马场,23
69283,诸司,4
69284,金震寰,2
69285,下马碑,6
69286,马道街,6
69287,马台街,6
69288,走马,18
69289,马家桥,3
69290,马府桥,6
69291,马芳苑,6
69292,马巷路,6
69293,马子山,6
69294,马营,25
69295,马面,6
69296,马家圩,6
69297,府西街,3
69298,五马街,7
69299,白马村,3
69300,小涧,6
69301,马家岗,6
69302,马标,5
69303,马群,34
69304,驻马坡,3
69305,饮马池,6
69306,石马,13
69307,下马坊,13
69308,饮马巷,7
69309,五马渡,3
69310,开国,84
69311,惊变,1
69312,震荡波,1
69313,谜题,20
69314,罗先,16
69315,撕破脸,6
69316,常量,3
69317,亲华,4
69318,朝中,8
69319,罗先港,1
69320,中资,21
69321,坎贝尔,14
69322,幸灾乐祸,17
69323,一扫而空,4
69324,薛理泰,1
69325,特使,37
69326,中联部,2
69327,王家瑞,1
69328,直截了当,25
69329,即兴之作,1
69330,亚泰,12
69331,珲春,5
69332,创力,1
69333,租约,10
69334,兰科夫,1
69335,罗津港,11
69336,王生,2
69337,闻达,1
69338,孙海,2
69339,安倍昭惠,44
69340,失眠症,45
69341,每夜,14
69342,曾野绫子,8
69343,疟疾,14
69344,马提尼,7
69345,法兰西,6
69346,霸天,3
69347,福禄,6
69348,布丁,10
69349,橘子汁,17
69350,波顿,1
69351,梅瑟,1
69352,布兰卡,3
69353,卡萨,4
69354,血腥玛丽,3
69355,宿醉,32
69356,考格兰,1
69357,弗兰尼根,1
69358,苦艾酒,2
69359,偷天,2
69360,康纳斯,1
69361,古旧,2
69362,游泳圈,14
69363,夏扬,3
69364,背肌,1
69365,瘦小腹,4
69366,小肚子,15
69367,附图,5
69368,肩胛骨,12
69369,神伤,3
69370,起坐,5
69371,曲膝,5
69372,横纹肌,11
69373,罗生门,6
69374,肚腩,8
69375,外斜肌,1
69376,竖脊肌,1
69377,收腹,9
69378,挺过,16
69379,徐天麟,2
69380,裡,9
69381,前不久,1
69382,韩式平,3
69383,美睫,1
69384,根根,2
69385,解酒法,3
69386,金丝雀,16
69387,嘎嘣脆,2
69388,凝脂,20
69389,加香朗姆,2
69390,利口酒,2
69391,全脂奶,7
69392,腋窝,10
69393,酸梅,10
69394,风干,31
69395,李子,9
69396,起皱,4
69397,电解质,18
69398,满溢,9
69399,鲱鱼,9
69400,小黄瓜,5
69401,猫咪,125
69402,哭号,1
69403,西西里,13
69404,海地,16
69405,伏都教,1
69406,巫师,6
69407,瓶塞,6
69408,大头针,1
69409,羊肺,1
69410,猫头鹰,19
69411,李心草,3
69412,留海,2
69413,锯齿形,6
69414,刘在石,25
69415,朴秀洪,1
69416,池石镇,22
69417,金京浩,1
69418,圣圭,1
69419,金钟国,6
69420,宋京雅,1
69421,李光洙,8
69422,宋智孝,31
69423,李栋旭,4
69424,金栽经,1
69425,生鱿鱼片,1
69426,沙城,2
69427,市售,16
69428,指南者,2
69429,大切诺基,11
69430,金狐谍,1
69431,概念化,1
69432,氙气,10
69433,卤素,1
69434,威志,1
69435,刚毅,10
69436,肾上腺,20
69437,雅阁,38
69438,本田希望,1
69439,九代,3
69440,短小精悍,2
69441,前倾,20
69442,上代,14
69443,一体式,12
69444,筒形,1
69445,前代,18
69446,八代,2
69447,遥想,2
69448,软性,11
69449,局促,20
69450,阀体,1
69451,君威,5
69452,蒙迪欧,15
69453,看惯,10
69454,套娃,4
69455,中庸,15
69456,新胜达,19
69457,表表,1
69458,汽车网,5
69459,制表,14
69460,起亚索兰托,3
69461,流体,10
69462,克里斯蒂亚诺,5
69463,查尔顿,1
69464,欧冠冠军,11
69465,托蒂,11
69466,冬歇期,4
69467,布冯,14
69468,亚平宁,2
69469,身经百战,12
69470,延世,3
69471,国奥,11
69472,申花,89
69473,上升期,13
69474,比亚比亚尼,8
69475,贾凯里尼,3
69476,纳尼,5
69477,武齐尼奇,16
69478,拉梅拉,1
69479,马罗塔,3
69480,帕尔马,13
69481,帕罗洛,1
69482,莱奥纳尔迪,1
69483,穆尼里奥,1
69484,杆位,2
69485,皮尔洛,17
69486,本田圭佑,39
69487,萨索洛,5
69488,衰败,21
69489,米兰德比,4
69490,别无二致,10
69491,腔调,13
69492,村上春树,24
69493,谈些,4
69494,专有,20
69495,奥林,4
69496,匹亚,4
69497,阿尔菲斯,1
69498,刻写,2
69499,斯皮尔伯格,16
69500,约克郡,10
69501,奥多德,1
69502,伐木,4
69503,老夫妇,10
69504,埃塞克,1
69505,威尔特,3
69506,道伯森,1
69507,煞费,2
69508,西诺瓦茨,1
69509,瓦尔德海姆,1
69510,色情片,21
69511,安德烈亚斯,1
69512,百思买,1
69513,阿迪达,21
69514,卡贝拉,3
69515,袁金会,13
69516,马赫数,25
69517,火力网,16
69518,末段,27
69519,冲压,24
69520,壳体,1
69521,燃烧室,2
69522,包络,1
69523,飞行高度,18
69524,迎角,3
69525,总压,1
69526,升力,4
69527,升阻比,5
69528,生热,6
69529,天线孔径,1
69530,神机,77
69531,拉塔基亚,18
69532,运输船,9
69533,货船,48
69534,彼得大帝,23
69535,势力范围,23
69536,格奥尔基,1
69537,米尔斯基,1
69538,舰首,8
69539,师团,39
69540,旅团,18
69541,余辆,38
69542,天候,12
69543,走麦城,4
69544,铁马,2
69545,水土不服,19
69546,团党委,30
69547,锤炼,63
69548,海际,3
69549,滩头,4
69550,险难,2
69551,驻训,8
69552,团政委,16
69553,赵玉先,2
69554,翠苑,8
69555,天翼,12
69556,合约价,25
69557,档时,1
69558,早间,28
69559,触控屏,14
69560,三段式,1
69561,峡湾,1
69562,卑尔根,5
69563,希尔克内斯,1
69564,戈布佑,1
69565,格洛姆菲尤尔,1
69566,镀上,2
69567,粉刷,38
69568,山形墙,1
69569,布吕根,1
69570,海达路德,1
69571,挪威语,1
69572,挪威人,2
69573,西奥伦,1
69574,威特,1
69575,隆赫,1
69576,哈默菲斯特,1
69577,北角,22
69578,栗色,8
69579,灰蓝色,2
69580,扶手椅,2
69581,小行星,76
69582,中美洲,7
69583,格林威治,6
69584,西非,4
69585,格罗斯,2
69586,特郡,6
69587,克里斯丁,5
69588,搠,3
69589,罗比克伯雷,1
69590,罗比,4
69591,撒克逊,2
69592,坟场,2
69593,翠绿色,3
69594,盾牌座,7
69595,捉鬼,4
69596,敢死队,71
69597,人马座,3
69598,巨蛇座,1
69599,天鹰座,1
69600,平方度,1
69601,主星,1
69602,视星等,1
69603,子夜,4
69604,赫维留斯,1
69605,星官,7
69606,天弁,1
69607,应急计划,3
69608,拉基,2
69609,埃亚,1
69610,菲亚,1
69611,火山灰,23
69612,格里姆,1
69613,火山学,2
69614,奥洛克林,1
69615,死讯,18
69616,阿努拉,1
69617,胆寒,8
69618,马拉多纳,7
69619,贝利,13
69620,永垂不朽,1
69621,田径赛,5
69622,奥斯陆,12
69623,米冠军,16
69624,华凯尔,16
69625,祖龙,4
69626,克里木,5
69627,凯尔,5
69628,李建忠,9
69629,乙级,10
69630,青年队,18
69631,君悦,4
69632,克萨克,1
69633,修起,3
69634,萨克,4
69635,巴力,4
69636,木热合买提江,2
69637,吾提库尔,6
69638,叶尔杰,2
69639,肖开提,6
69640,建业,36
69641,风风火火,8
69642,冠亚军,13
69643,球市,7
69644,好事多磨,6
69645,广汇,31
69646,篮协,36
69647,生蛋,21
69648,蒋辉超,1
69649,苗子,8
69650,保级,14
69651,确认函,4
69652,维森特,1
69653,打头,16
69654,移花接木,4
69655,杨全斌,1
69656,亚力买买提,1
69657,苏提,1
69658,李哲,7
69659,新风貌,15
69660,九运会,1
69661,谢伟忠,1
69662,吴功斌,7
69663,贵港市,21
69664,门球场,7
69665,门球,2
69666,好球,5
69667,臭球,1
69668,唉声叹气,9
69669,阿泰,1
69670,远征军,8
69671,给养,9
69672,矍铄,24
69673,梧州,21
69674,编入,17
69675,滇西,3
69676,保山,5
69677,翻山越岭,8
69678,粗麻,1
69679,草鞋,11
69680,炮兵营,8
69681,落索,1
69682,整训,9
69683,鸣炮,2
69684,桂平,19
69685,五六十年前,1
69686,白蚁,13
69687,漏雨,8
69688,张智荣,3
69689,贵港,51
69690,大亏,7
69691,暗想,3
69692,榆木,2
69693,空窗期,14
69694,一成不变,39
69695,春闺,5
69696,相濡以沫,23
69697,打猎,15
69698,凤凰男,16
69699,嚷着,25
69700,孔雀女,2
69701,小气,41
69702,忘恩负义,13
69703,虚荣心,36
69704,棋逢对手,1
69705,欲仙,2
69706,后半段,17
69707,谎话,22
69708,暗含,6
69709,拭,10
69710,女秘书,11
69711,哑巴,9
69712,梦见,10
69713,窝火,11
69714,犯贱,3
69715,活该,15
