,词语,词频
27468,济,3
27469,销售奖,4
27470,看齐,16
27471,坚辞,1
27472,嘈杂,2
27473,休想,1
27474,沾光,1
27475,材料部,1
27476,副总,1
27477,材料费,1
27478,缓付,1
27479,过期,4
27480,怪圈,1
27481,党总支,3
27482,撤掉,3
27483,众口一辞,1
27484,人心悦诚服,1
27485,好榜样,1
27486,隧道,16
27487,花都市,2
27488,花农,2
27489,粉代万年青,1
27490,家珉,2
27491,边贸,5
27492,陆路,3
27493,满洲里市,1
27494,三百万,1
27495,七十万,2
27496,准噶尔,2
27497,吐哈,2
27498,区块,2
27499,层系,1
27500,立体式,1
27501,石南,1
27502,侏罗系,1
27503,沙丘,2
27504,油气流,2
27505,台前,1
27506,凹陷,1
27507,鲁克沁稠油,1
27508,探井,2
27509,新区,17
27510,见效,7
27511,产油量,3
27512,石油局,1
27513,炼油,2
27514,渣油,1
27515,枫,8
27516,天灾,2
27517,抗震,29
27518,京津,1
27519,就绪,5
27520,棉褥,1
27521,熟食,3
27522,连松,8
27523,县直,3
27524,调集,4
27525,星夜,4
27526,驰援,2
27527,坝上,9
27528,乱石山村,9
27529,废墟,9
27530,高炮旅,4
27531,集结,3
27532,待命,3
27533,亮色,2
27534,官兵们,20
27535,铁钎,1
27536,铁锹,3
27537,海流河乡,1
27538,启旺,3
27539,岳母,3
27540,山盖沟村,1
27541,慰问电,20
27542,救灾款,8
27543,立昌,2
27544,红升,1
27545,管委会,2
27546,迪庆,2
27547,中甸县,1
27548,盛传,1
27549,香格里拉,1
27550,雪山,6
27551,路网,1
27552,石门,1
27553,北站,1
27554,捞刀河,1
27555,二百六十四,1
27556,大动脉,5
27557,中远,9
27558,散货,3
27559,十一日,3
27560,远洋,6
27561,中散,1
27562,天远,1
27563,船队,4
27564,上升期,1
27565,头绪,3
27566,大端,1
27567,俊荣,6
27568,倒闭年,1
27569,议论声,1
27570,贵友,7
27571,双安,1
27572,燕莎,1
27573,蓝岛,1
27574,顶尖级,1
27575,商号,4
27576,以道,1
27577,接受方,5
27578,面目,6
27579,赛特,8
27580,开张,8
27581,华威,1
27582,低档,2
27583,久负盛名,4
27584,避,5
27585,精锐,1
27586,主营,1
27587,中高档,4
27588,购买群,1
27589,类别,2
27590,关张,1
27591,卡玛,4
27592,跑龙套,1
27593,折扣,3
27594,飙升,2
27595,配送,10
27596,尖,2
27597,港资,2
27598,囿,3
27599,颖维,2
27600,升格,3
27601,房地产商,3
27602,一窍不通,1
27603,承租,1
27604,挠,1
27605,头皮,1
27606,惴惴,1
27607,参差不齐,1
27608,盘点,1
27609,事发,3
27610,输出方,4
27611,不落窠臼,1
27612,差别化,1
27613,百货,6
27614,更上层楼,2
27615,合意,1
27616,带资,1
27617,加盟店,1
27618,零售业,1
27619,发展前途,2
27620,商誉,1
27621,棋错一着,1
27622,满盘皆输,1
27623,店员,2
27624,柜组长,2
27625,空心,2
27626,削,3
27627,一百万,2
27628,国胜,5
27629,清泰,3
27630,领导人员,1
27631,龙泰,1
27632,养鸭户,1
27633,白条鸭,1
27634,末期,5
27635,德学,1
27636,通报会,3
27637,邯钢,8
27638,工艺流程,1
27639,保险柜,4
27640,尽数,1
27641,冶金部,4
27642,建常,1
27643,两千万,1
27644,当量,1
27645,增长量,2
27646,分设,2
27647,脱钩,6
27648,理清,1
27649,心奎,1
27650,六十五亿,1
27651,银企合作,2
27652,约定,2
27653,中行,7
27654,海航,3
27655,信用卡,3
27656,扩充,6
27657,查封,8
27658,乱采,6
27659,矿井,9
27660,越界,4
27661,煤都,1
27662,掘,3
27663,正轨,4
27664,子孙饭,1
27665,断后,1
27666,资源法,2
27667,煤炭法,1
27668,责任人,9
27669,顶风,4
27670,国统矿,1
27671,地方矿,1
27672,底数,3
27673,拔掉,2
27674,政令,1
27675,钉子户,1
27676,矿主,1
27677,玉龙,1
27678,风兰,3
27679,国旅,1
27680,总社,2
27681,泰航,1
27682,散客,2
27683,旺,10
27684,成团,1
27685,有别于,5
27686,护照者,1
27687,成行,2
27688,进出境,4
27689,步履艰难,1
27690,嘉峪关市,4
27691,板材,2
27692,酒钢,3
27693,耽误,7
27694,转关,1
27695,验放,5
27696,农发行,6
27697,净,25
27698,贷款额,2
27699,全应,3
27700,数百亿,3
27701,银春,1
27702,西屋,2
27703,电气,5
27704,核技术,2
27705,锅炉厂,1
27706,蒸发器,1
27707,华糖,1
27708,洋华堂,2
27709,华堂,1
27710,十里堡,2
27711,京港,1
27712,伊藤,1
27713,热水器,18
27714,抽检,1
27715,东光,1
27716,大韩,1
27717,代表处,5
27718,保险业,5
27719,清洁费,1
27720,晓军,2
27721,兆明,2
27722,金赛,1
27723,生长素,1
27724,粒细胞,1
27725,集落,1
27726,因子,3
27727,国资,2
27728,兢,3
27729,痛心,8
27730,贿赂,24
27731,触目惊心,4
27732,罪案,7
27733,暴涨,3
27734,检察官,8
27735,吸食,1
27736,蛀虫,4
27737,查案,6
27738,反贪,1
27739,捉,1
27740,辞,6
27741,检察长,2
27742,培龙,1
27743,闵行区,1
27744,手工艺品,3
27745,搜,1
27746,沓,5
27747,燎原,1
27748,灯具,2
27749,联营厂,1
27750,出纳,3
27751,勾结,6
27752,冲账,1
27753,计划处,1
27754,核拨,2
27755,加工费,1
27756,好处费,2
27757,舍近求远,2
27758,标的,3
27759,转手,2
27760,改换,2
27761,门庭,1
27762,练就,2
27763,门外汉,2
27764,修炼,1
27765,虹口区,1
27766,查办,9
27767,杨浦,1
27768,理赔,3
27769,本区,1
27770,正处级,1
27771,大要案,4
27772,不单,3
27773,驰名中外,2
27774,大洲,7
27775,古道,1
27776,璀璨夺目,1
27777,映,11
27778,挡墙,2
27779,活动日,1
27780,高台,1
27781,安西,1
27782,西路军,3
27783,烈士陵园,2
27784,庞,15
27785,憨厚,2
27786,装潢门面,2
27787,做做,1
27788,化为,8
27789,守卫,4
27790,星斗,2
27791,临泽县,1
27792,老妈妈,3
27793,红枣,2
27794,粽子,2
27795,鞋垫,2
27796,扫把,2
27797,干干净净,7
27798,张掖市,3
27799,南关,1
27800,通信连,2
27801,校外,2
27802,辅导员,4
27803,补习,2
27804,戈壁滩,6
27805,保温,13
27806,鸡舍,3
27807,猪舍,1
27808,一年四季,8
27809,嘉峪市,1
27810,工商行,1
27811,添置,7
27812,后顾之忧,2
27813,优待金,2
27814,统筹,22
27815,复员军人,1
27816,定补面,1
27817,文雄,1
27818,农科,1
27819,奇寒,3
27820,任家村,1
27821,承华,5
27822,永芳,3
27823,暖融融,4
27824,老奶奶,3
27825,盘腿,2
27826,炕头,3
27827,花白,4
27828,喜滋滋,2
27829,眯,2
27830,耳边,2
27831,秦腔戏,1
27832,扫地,3
27833,挑水,1
27834,竟会,1
27835,建堂,1
27836,团小组,3
27837,老两口,3
27838,屎,1
27839,尿,1
27840,华清池,1
27841,里边,3
27842,全家福,1
27843,生日卡,1
27844,腊月,15
27845,廿六,2
27846,咳嗽病,1
27847,胸脯,4
27848,方言,1
27849,老汉,19
27850,叉车,2
27851,太华,1
27852,大别山区,1
27853,岳西县,1
27854,大包干,3
27855,发源地,5
27856,滁州,1
27857,司令员,23
27858,善文,1
27859,六安市,1
27860,金寨县,2
27861,铁冲乡,1
27862,前营村,1
27863,承开,2
27864,满怀深情,1
27865,交通厅,1
27866,煤炭厅,1
27867,林业厅,2
27868,责任状,9
27869,离退休金,3
27870,滇,6
27871,省属,2
27872,保险局,2
27873,调剂金,1
27874,就业局,3
27875,粮食局,2
27876,平度市,1
27877,即墨市,1
27878,胶南市,1
27879,城阳区,2
27880,重灾户,2
27881,救灾粮,1
27882,黄岛区,1
27883,风暴潮,1
27884,某团,6
27885,果强,1
27886,下水道,1
27887,横溢,1
27888,遍地,3
27889,清净,1
27890,讲法,1
27891,冷天,2
27892,赤,3
27893,拳,2
27894,缩头,1
27895,弓,1
27896,水桶,1
27897,干什么,3
27898,本该,4
27899,生硬,2
27900,用意,1
27901,横竖,1
27902,好听,3
27903,近路,2
27904,脑筋,6
27905,甬路,1
27906,走私案,2
27907,贩枪,3
27908,震慑,3
27909,纪周,3
27910,海洛因,2
27911,鸦片,3
27912,成批,2
27913,假币,6
27914,入境案,1
27915,缉私,1
27916,宣传日,2
27917,咨询点,1
27918,宣传品,1
27919,政法委,11
27920,走过场,2
27921,警灯,13
27922,警报器,17
27923,涉及面,2
27924,正杰,1
27925,棘手,5
27926,乱叫,1
27927,安静,5
27928,固定岗,1
27929,流动岗,1
27930,疏导岗,1
27931,静态,1
27932,繁文,1
27933,友顺,1
27934,军转办,1
27935,中直,4
27936,军转,5
27937,家贵,1
27938,军敏,1
27939,咸阳市,6
27940,秦都区,3
27941,征订,1
27942,双女户,2
27943,下派,1
27944,赠阅,2
27945,赠订,1
27946,军锋,1
27947,君郁,1
27948,信诊,1
27949,有效率,6
27950,向宁,1
27951,翠玉,1
27952,老龄,1
27953,助养金,1
27954,晓霞,2
27955,救治金,1
27956,翔实,3
27957,震灾,7
27958,无聊,6
27959,团元,2
27960,大全,5
27961,离奇,1
27962,古怪,1
27963,闻名于世,3
27964,不尽然,1
27965,肚,3
27966,积石,1
27967,巨无霸,1
27968,眉心,1
27969,肉瘤,1
27970,舌头,1
27971,诸如此类,4
27972,西施,1
27973,武松,2
27974,耐庵,1
27975,猫,1
27976,打喷嚏,1
27977,易经,1
27978,哗众取宠,2
27979,贻害,1
27980,奸杀,1
27981,打斗,2
27982,教唆,1
27983,有伤风化,1
27984,看相,1
27985,算命,4
27986,死人,1
27987,道场,1
27988,纯属,3
27989,道士,1
27990,演出证,1
27991,毒害,1
27992,丧生者,1
27993,父,4
27994,克子,1
27995,骨肉相残,1
27996,举国上下,3
27997,拜金主义,3
27998,无聊者,1
27999,潘多拉,1
28000,盒子,5
28001,害人虫,1
28002,祸首,1
28003,恶果,2
28004,乌七八糟,1
28005,有悖于,1
28006,丽日,3
28007,身心健康,2
28008,嘉兴,16
28009,嘉兴市,6
28010,锡,3
28011,杭嘉湖,1
28012,左膀右臂,1
28013,近水楼台先得月,1
28014,乍浦,2
28015,三沿,1
28016,联动,4
28017,南翼,5
28018,港口型,1
28019,工贸,5
28020,斥资,4
28021,协作办,1
28022,海盐,1
28023,金达,1
28024,陆家嘴,4
28025,兴嘉,1
28026,金桥区,1
28027,外高桥,2
28028,保税,1
28029,内引外联,1
28030,名特新优精,1
28031,洽谈会,3
28032,乍浦港,1
28033,组合港,1
28034,分流港,1
28035,港务局,4
28036,中环,3
28037,商界,6
28038,五芳斋,1
28039,旅游圈,1
28040,南湖,2
28041,海宁,1
28042,钱江,2
28043,桐乡,1
28044,嘉善,1
28045,链,1
28046,德馨,4
28047,省政协,42
28048,金美,1
28049,荣春,1
28050,逸,4
28051,能筹,2
28052,厚稳,1
28053,耀华,2
28054,祖可,2
28055,启元,3
28056,竹林,2
28057,纪,2
28058,鸿尚,1
28059,天义,1
28060,信真,2
28061,雅芳,2
28062,灾害性,3
28063,季风,2
28064,水文,3
28065,降水区,3
28066,降水,7
28067,统揽,1
28068,效能,3
28069,澳众院,1
28070,哈里,1
28071,詹金斯,1
28072,文普,7
28073,临时代办,3
28074,彭尼,1
28075,理查兹,1
28076,宴会,7
28077,江善,3
28078,志坚,6
28079,维宝,2
28080,署长,6
28081,友先,3
28082,廉,17
28083,打非,2
28084,查出,7
28085,市辖区,2
28086,民族乡,4
28087,名额,7
28088,选区,8
28089,人口数,3
28090,乡级,1
28091,主创,5
28092,发人深思,3
28093,好戏,12
28094,戏剧节,1
28095,拒腐防变,10
28096,本色,13
28097,有根,1
28098,公略,5
28099,揭幕,6
28100,湘乡市,4
28101,中沙镇,2
28102,广州起义,2
28103,平江,2
28104,嘉义镇,1
28105,起义,4
28106,红五军,1
28107,军长,3
28108,红三军,1
28109,赣西南,1
28110,围剿,1
28111,吉安,1
28112,中弹,1
28113,时年,2
28114,耸立,4
28115,碧洲,1
28116,政治学,2
28117,人权学,1
28118,爱德华,2
28119,劳森,1
28120,此书,2
28121,穆之,1
28122,福阿,1
28123,译本,3
28124,瓷,4
28125,旅日,3
28126,学敏,4
28127,景德镇,3
28128,绍兴酒,1
28129,长白参,1
28130,瓷都,1
28131,白釉,1
28132,青花,1
28133,笨拙,2
28134,志刚,8
28135,一往情深,2
28136,审计署,5
28137,审计长,2
28138,振乾,1
28139,清丰,2
28140,清丰县,1
28141,涉农,1
28142,读报,6
28143,用报,5
28144,阅览室,18
28145,阅报栏,5
28146,用活,1
28147,讲用会,1
28148,高堡乡,2
28149,凡堡村,1
28150,邻,2
28151,不灵,3
28152,白铁,3
28153,王家村,1
28154,爱花,1
28155,养猪场,4
28156,柳格乡,1
28157,刘庄村,1
28158,增方,1
28159,科技报,3
28160,养狐,2
28161,养狐场,2
28162,黄金屋,1
28163,芳发,1
28164,继刚,1
28165,三亚市,6
28166,崎岖,3
28167,林海,3
28168,通什,2
28169,翻过,3
28170,黎母,1
28171,山脉,3
28172,中段,3
28173,西北麓,1
28174,白沙县,1
28175,技术学校,1
28176,七坊镇,1
28177,橡胶,7
28178,畜牧病,1
28179,选修课,1
28180,鱼塘,3
28181,龙眼,7
28182,荔枝,6
28183,试验园,1
28184,引种,1
28185,香米,2
28186,太空旱,1
28187,谷种,1
28188,植株,2
28189,反季节,2
28190,无籽西瓜,1
28191,青绿,2
28192,试验地,2
28193,进栏,1
28194,出栏率,1
28195,辐射源,1
28196,行间,1
28197,木薯,1
28198,塘边,1
28199,种养,2
28200,树山,1
28201,远近闻名,5
28202,养猪村,1
28203,不要紧,1
28204,经中,1
28205,一席话,3
28206,脑际,1
28207,升学率,2
28208,春风化雨,2
28209,杜鹃,2
28210,橙色,2
28211,郁金香,1
28212,天冬草,1
28213,四时,1
28214,东平,3
28215,花展,1
28216,花团锦簇,8
28217,无土栽培,2
28218,半月,3
28219,盆栽,2
28220,四五月份,1
28221,光照,2
28222,积温,1
28223,菏泽,6
28224,花木,2
28225,规格化,2
28226,催花量,1
28227,花市,6
28228,教育展,2
28229,他山石,1
28230,展期,1
28231,艾博雅,1
28232,钰,3
28233,登攀,1
28234,孟超,4
28235,肝胆,6
28236,健人,1
28237,该奖,3
28238,前沿性,3
28239,燕翔,1
28240,普九,2
28241,扫盲,2
28242,两基,5
28243,行政区划,2
28244,初等,1
28245,受训,1
28246,布点,1
28247,神笔,2
28248,江山,3
28249,中桥,3
28250,宽度,5
28251,冠,5
28252,迎泽,2
28253,声声,6
28254,礼炮,2
28255,桥名,1
28256,勘察者,1
28257,德云,2
28258,全院,7
28259,主桥,1
28260,倒梯形,1
28261,美观,2
28262,重丘区,1
28263,全立交,2
28264,路基,3
28265,行车道,1
28266,涵洞,1
28267,分离式,1
28268,晋安沟,1
28269,填方,1
28270,加筋土挡墙,3
28271,深沟墩台,1
28272,砼薄壁,1
28273,钻孔,1
28274,灌注桩,1
28275,墩,2
28276,桥台,1
28277,型式,1
28278,高填土路基,1
28279,高填方涵洞,2
28280,填方路基,1
28281,路堤式,1
28282,废渣,2
28283,明英,1
28284,保平,2
28285,莒城,1
28286,国标舞,1
28287,宪励,6
28288,科迪杯,1
28289,标准舞,2
28290,国标,2
28291,剑羚,3
28292,角套,1
28293,秦皇岛,6
28294,羚角,1
28295,保护套,1
28296,文广,6
28297,人才库,6
28298,玉清,2
28299,首发式,5
28300,丰泰,1
28301,圣加仑,2
28302,修道院,2
28303,庭建,1
28304,连志,8
28305,元勇,3
28306,平等互利,11
28307,贾马,1
28308,禁毒,24
28309,东北亚,2
28310,穆萨,5
28311,同感,2
28312,唾弃,3
28313,捉摸,1
28314,希伯伦,3
28315,劝说,3
28316,伯利恒,1
28317,埃夫拉特,1
28318,情面,1
28319,赶下台,1
28320,令人担忧,4
28321,车臣,16
28322,阿卜杜拉季波夫,3
28323,车臣共和国,1
28324,马斯哈多夫,1
28325,巴萨耶夫,1
28326,格罗兹尼,1
28327,航空港,2
28328,高加索,1
28329,慰,1
28330,致电,15
28331,千红,3
28332,梅兹,2
28333,新教,5
28334,教派,5
28335,政治犯,2
28336,囚犯,11
28337,联合党,1
28338,爱尔兰,11
28339,共和军,1
28340,新芬党,5
28341,亦可,3
28342,举足轻重,9
28343,非暴力,1
28344,复会,1
28345,亲英派,3
28346,驱逐,4
28347,安卡拉,2
28348,金发,2
28349,难民潮,1
28350,博德鲁姆,1
28351,希腊,17
28352,避难,3
28353,意向性,1
28354,比利时,13
28355,失主,5
28356,保罗,2
28357,德桑蒂斯,7
28358,费乌米奇诺,1
28359,车库,2
28360,风雨衣,1
28361,遗落,1
28362,毡子,1
28363,纸口袋,1
28364,犹豫,3
28365,只字不提,1
28366,感激不尽,1
28367,布鲁塞尔,11
28368,崴,1
28369,专家级,1
28370,前任,2
28371,下任,1
28372,调查团,1
28373,无异,5
28374,凸显,1
28375,借重,3
28376,阿富汗,10
28377,塔利班,21
28378,阿卜杜拉,2
28379,乌马尔,2
28380,坎大哈,4
28381,特使,13
28382,有惊无险,2
28383,塔兰托市,4
28384,莫托拉镇,1
28385,汤马索,1
28386,姜尼拉,2
28387,扔下,3
28388,惊恐,2
28389,鹞式,1
28390,攻击机,1
28391,塔兰托,1
28392,乔亚德科列,1
28393,幸好,1
28394,引信,1
28395,望而生畏,1
28396,工兵,1
28397,干打垒,1
28398,墙体,1
28399,碎块,1
28400,农庄,1
28401,监察局,2
28402,人头攒动,2
28403,伤脑筋,3
28404,五角大楼,1
28405,足球场,4
28406,兜圈子,1
28407,见缝插针,1
28408,加塞儿,2
28409,总算,5
28410,停车位,2
28411,付费,1
28412,计时表,2
28413,偷偷,4
28414,表头,1
28415,无头表,2
28416,略见一斑,1
28417,爱因,1
28418,夏姆斯,1
28419,汉语系,2
28420,该系,2
28421,萨里赫,1
28422,词汇,2
28423,赞比亚,8
28424,未遂,3
28425,社民党,6
28426,土井,2
28427,阁,1
28428,孟加拉国,13
28429,哈希娜,1
28430,达卡,6
28431,古杰拉尔,9
28432,一九七七年,1
28433,巴拿马,8
28434,夸里,3
28435,军事基地,4
28436,一九一四年,1
28437,三十三,1
28438,使团,2
28439,海鸟,3
28440,投掷,1
28441,重油,1
28442,中毒,9
28443,转机,9
28444,宿务,1
28445,望而却步,4
28446,售卖,1
28447,食用油,3
28448,垂,4
28449,冰挂,1
28450,熊牛,1
28451,福渊,8
28452,封关,1
28453,升幅,4
28454,摩根斯坦利,2
28455,策略师,3
28456,毕格斯,1
28457,熊派,3
28458,普尔,1
28459,熊市,5
28460,波士顿,12
28461,凯利斯,1
28462,牛市,4
28463,创伤,2
28464,路透社,1
28465,平均值,5
28466,道指,1
28467,攀上,1
28468,单日,1
28469,摩根,2
28470,升降,6
28471,牛派,1
28472,相去甚远,2
28473,上扬,9
28474,位居,11
28475,才基,3
28476,于尔根,1
28477,吕特格尔斯,1
28478,下萨克森州,2
28479,密集型,4
28480,微电子,3
28481,普林斯顿,2
28482,耶鲁,2
28483,劳伦斯伯克利,2
28484,哈佛,7
28485,史密森,2
28486,致密,2
28487,内塔,1
28488,巴卡尔,1
28489,星系团,2
28490,换句话说,1
28491,彼特,1
28492,加纳维奇,1
28493,绍尔,1
28494,伯尔穆特,1
28495,布拉德利,1
28496,谢弗,1
28497,超新星,1
28498,地价,6
28499,后半期,1
28500,迫,5
28501,不动产,5
28502,业大,1
28503,不动产业,2
28504,非银行,2
28505,迂回,1
28506,增长期,4
28507,黑社会,9
28508,记取,3
28509,预警,5
28510,防患于未然,3
28511,名画,1
28512,澄清,4
28513,克利马,2
28514,埃贡,1
28515,席勒,2
28516,利奥波德,3
28517,许塞尔,3
28518,无意,6
28519,抄本,1
28520,重见天日,2
28521,文艺复兴,3
28522,薄伽丘,4
28523,十日谈,2
28524,布朗卡,1
28525,林琴,1
28526,堪,2
28527,老城,1
28528,泻湖,2
28529,芝加哥,7
28530,伦理,4
28531,理查德,2
28532,锡德,2
28533,中国部,1
28534,麦克,4
28535,马克迈特,1
28536,高尔夫,1
28537,网球,10
28538,足协杯,1
28539,循环赛,5
28540,影业,3
28541,参与感,1
28542,投篮,2
28543,信赖感,2
28544,崇拜者,2
28545,数量化,1
28546,量入为出,2
28547,除去,5
28548,俊五,1
28549,休戚相关,1
28550,一致性,5
28551,心血来潮,1
28552,跳跃式,1
28553,广告学系,1
28554,小农,14
28555,非经济,1
28556,恒久,1
28557,多种多样,9
28558,不济,3
28559,见长,5
28560,内外线,1
28561,篮下,2
28562,秉顺,1
28563,仅次于,7
28564,杀出重围,1
28565,津巴布韦,12
28566,埃文,2
28567,杜马斯,2
28568,霍尔格,2
28569,压分,2
28570,大将,1
28571,应战,3
28572,折桂,1
28573,次席,1
28574,闯入,8
28575,决赛圈,3
28576,新锐,2
28577,咄咄逼人,4
28578,棋坛,1
28579,冲击力,1
28580,变化无常,2
28581,平常心,3
28582,寄予,5
28583,硬仗,5
28584,混合泳,10
28585,自由泳,28
28586,启亮,12
28587,蛙泳,6
28588,出师,1
28589,拼争,1
28590,卡尔波夫,4
28591,洛桑,4
28592,加赛,1
28593,阿南德,4
28594,执白,6
28595,快棋,1
28596,第四十,2
28597,香港队,4
28598,省港杯,4
28599,回合,10
28600,大球场,3
28601,言和,1
28602,坦皮斯特,1
28603,第三十二,2
28604,第五十一,3
28605,剑杰,2
28606,媛,5
28607,哲文,3
28608,临行,1
28609,韦尔纳,2
28610,老牌,4
28611,爆冷门,1
28612,初生牛犊不畏虎,1
28613,百舸争流,1
28614,没事儿,4
28615,安安,4
28616,浩生,2
28617,飞行公里数,1
28618,老马识途,1
28619,各家,7
28620,机舱,4
28621,大同小异,2
28622,分外,6
28623,梦乡,3
28624,云头,1
28625,温软,1
28626,酣然,1
28627,入梦,1
28628,毯子,1
28629,北京话,1
28630,比拟,3
28631,套话,18
28632,声色,1
28633,韵味儿,1
28634,动画片,1
28635,装腔作势,1
28636,挤眉弄眼,1
28637,嗲声嗲气,2
28638,肉麻,1
28639,现身,1
28640,阴阳怪气,1
28641,动画,2
28642,怪物,1
28643,从善如流,1
28644,祖籍,4
28645,横空出世,1
28646,个中,5
28647,几许,3
28648,释怀,2
28649,经五路,1
28650,歪歪扭扭,1
28651,趴,4
28652,后盖板,1
28653,痛苦状,1
28654,哀嚎,1
28655,疼,9
28656,怒吼,6
28657,清清楚楚,1
28658,压根儿,2
28659,废话,1
28660,嫌,8
28661,骑车,4
28662,扬长而去,1
28663,祸不单行,1
28664,食家庄,1
28665,边上,2
28666,砸烂,3
28667,洗劫一空,2
28668,边上市,1
28669,家属院,1
28670,门卫,2
28671,车轱辘,1
28672,南水北调,1
28673,考察团,6
28674,中州,1
28675,咖啡店,1
28676,账单,3
28677,目瞪口呆,3
28678,香榧子,1
28679,腰果,1
28680,话梅,1
28681,原装货,1
28682,价目表,1
28683,不耐烦,3
28684,顷刻,3
28685,工作间,2
28686,凑足,1
28687,嘿,2
28688,物华,2
28689,打的,1
28690,水利局,1
28691,计价器,2
28692,磨蹭,1
28693,毛票,1
28694,嗖,1
28695,面的,2
28696,回程,1
28697,掏钱,3
28698,宰,4
28699,抠抠搜搜,1
28700,脸面,4
28701,招商引资,8
28702,证者,1
28703,注射器,1
